Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2021","2021","1000 USD","1819877","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2022","2022","1000 USD","2688697","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","01610","Coffee, green","2023","2023","1000 USD","2049921","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2008","2008","1000 USD","1776121","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2009","2009","1000 USD","1208839","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2010","2010","1000 USD","1380757","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2011","2011","1000 USD","1208375","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2012","2012","1000 USD","1191508","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2013","2013","1000 USD","1684514","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2014","2014","1000 USD","1878560","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2015","2015","1000 USD","2134785","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2016","2016","1000 USD","2110267","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2017","2017","1000 USD","2196398","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2018","2018","1000 USD","2097828","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2019","2019","1000 USD","2282744","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2020","2020","1000 USD","2149357","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2021","2021","1000 USD","1445129","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2022","2022","1000 USD","1715091","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01610","Coffee, green","2023","2023","1000 USD","1755947","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2008","2008","1000 USD","611988","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2009","2009","1000 USD","497895","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2010","2010","1000 USD","495498","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2011","2011","1000 USD","745260","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2012","2012","1000 USD","769194","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2013","2013","1000 USD","667059","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","591664","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","472914","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","441936","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","483472","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","508204","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","709152","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","1006774","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","981088","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2008","2008","1000 USD","548138","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2009","2009","1000 USD","495374","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2010","2010","1000 USD","451410","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2011","2011","1000 USD","545995","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2012","2012","1000 USD","594588","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2013","2013","1000 USD","564813","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","572423","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","467016","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","411160","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","422198","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","437600","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","442836","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","442212","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","492411","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","609929","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","618933","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2008","2008","1000 USD","2752475","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2009","2009","1000 USD","2348128","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2010","2010","1000 USD","2131916","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2011","2011","1000 USD","2554274","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2012","2012","1000 USD","2836447","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","1000 USD","2795966","A","Official figure"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","1000 USD","2666189","A","Official figure"
