producer_country,commodity,year,exporter_group,adjusted_deforestation_exposure,years_appeared,years_available
Colombia,Cattle meat,2013,GRUPO IMP Y EXP COLOMBIANO GIMEXCOL S A S,65.52778253309538,2013,2013-2018
Colombia,Cattle meat,2013,IMPS Y EXPS BOGOTA,64.3363683052209,2013,2013-2018
Colombia,Cattle meat,2013,INVS ARIZA QUINTERO S EN C,1458.5073969447158,2013,2013-2018
Colombia,Cattle meat,2013,INVS EXPODIAZ S A S,69.10202521671876,2013,2013-2018
Colombia,Cattle meat,2013,INVS HRS E HIJOS S A S,389.1018284849481,"2013, 2014",2013-2018
Colombia,Cattle meat,2013,INVS KUKENAN S A S,480.713345930343,2013,2013-2018
Colombia,Cattle meat,2013,INVS PASTO VERDE S A S,9.08318948025677,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2013,JAIME DARIO DUBEIBE BLANCO INVS DUBEIBE BLANCO,107.2272805087015,2013,2013-2018
Colombia,Cattle meat,2013,JSC TRADING CORP S A S,90.10857412933667,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2013,MARKETING DE COLOMBIA S A MARKETCOL S A,588.1309705172017,"2013, 2014",2013-2018
Colombia,Cattle meat,2013,MINERVA COLOMBIA S A S,107.2272805087015,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2013,MIX PROJECT INTL S A S,5.37031454968455,"2013, 2014, 2017",2013-2018
Colombia,Cattle meat,2013,O L CIALZDORA S A S,111.03980603789978,2013,2013-2018
Colombia,Cattle meat,2013,OCA TRADING S A S,446.83077272081186,2013,2013-2018
Colombia,Cattle meat,2013,OREGON FOODS SAC,23.818656975973862,"2013, 2016",2013-2018
Colombia,Cattle meat,2013,OVALLES SOGAMOSO JOSE HELI Y O CIALZ OVALLES,128.6727366104418,2013,2013-2018
Colombia,Cattle meat,2013,PORTO CERVO S A S,92.21546123748332,2013,2013-2018
Colombia,Cattle meat,2013,RH EXPS S A S,180.96715166419665,2013,2013-2018
Colombia,Cattle meat,2013,RODRIGUEZ GOMEZ JEEFFERSON ATIR,362.4997357502175,2013,2013-2018
Colombia,Cattle meat,2013,RODRIGUEZ MONSALVE MANUEL ELEAZAR,552.5110885241974,2013,2013-2018
Colombia,Cattle meat,2013,ROJAS SERRANO HECTOR EXPS E IMPS,186.41661285475735,2013,2013-2018
Colombia,Cattle meat,2013,ROJAS VILLAN LEIDY JOHANNA,58.55647689374293,2013,2013-2018
Colombia,Cattle meat,2013,S C I MANUECABRALES Y CIA S A S,273.0721410288265,"2013, 2015",2013-2018
Colombia,Cattle meat,2013,SISA LTDA,358.1391168990631,2013,2013-2018
Colombia,Cattle meat,2013,SOC DE COMERC INTL COLVEMP LTDA,397.6115644504724,2013,2013-2018
Colombia,Cattle meat,2013,SOC DE COMERCIALIZACION INTL GRUPO TIUNA LTDA,91.50061270075862,"2013, 2014",2013-2018
Colombia,Cattle meat,2013,SOC DE IMP Y EXP DE COLOMBIA NOVISAN S A S,51.78680510494324,2013,2013-2018
Colombia,Cattle meat,2013,SUPERTIENDAS Y DROGUERIAS OLIMPICA S A,6.8563269957080015,"2013, 2018",2013-2018
Colombia,Cattle meat,2013,VRAM HOLDING S A S,184.53832839122316,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,AGROINVERSIONES BRASIL S A S GRUPO AGB,626.325512775144,"2013, 2014, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2014,AGROP EL BUFALO S A,3842.232275972792,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2014,C I ANDINEX DE COLOMBIA S A S,648.9619656907911,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,C I BARBATUSCAS S A S,280.17426195518806,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,C I COLANDINA CIAL S A S,6033.533982238164,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2014,C I FORTALEZA ASOCIADOS S A S,5279.275570028232,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2014,C I IMCOPEC LTDA,1253.0797876843087,2014,2013-2018
Colombia,Cattle meat,2014,C I WEST POINT CO S A,376.33312950996134,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,CAMAGUEY S A AGROP CAMAGUEY CURT CAMAGUEY,3073.4937965297727,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2014,CIALZDORA AAA PRODS S A S,2552.0018777235264,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,CIALZDORA MUNDIORIENTE S A S,712.7747354796127,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2014,COLGOODS S A S,370.49598689093335,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,DGF INTL S A S,68.31915353552726,"2014, 2015",2013-2018
Colombia,Cattle meat,2014,DISTRIB JAGME S A S,1020.8007510894104,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,EXPOGANADOS INTL S A S,4561.915587066329,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2014,EXPOMERX S A S,52.32948908954809,"2014, 2015",2013-2018
Colombia,Cattle meat,2014,FRIGORIFICO DEL SINU FRIGOSINU S A,558.9786142780725,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2014,FRIGORIFICO VIJAGUAL S A,718.722539196653,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2014,GRUPO EMPRESARIAL INEXCO S A S,613.4222369314125,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,INVS HRS E HIJOS S A S,140.4197033146411,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,INVS PASTO VERDE S A S,111.59719742485174,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2014,JSC TRADING CORP S A S,559.5566912266372,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2014,MARKETING DE COLOMBIA S A MARKETCOL S A,104.41636104753748,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,MINERVA COLOMBIA S A S,1958.005212098534,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2014,MITONALI S A S,103.76384444781286,"2014, 2015",2013-2018
Colombia,Cattle meat,2014,MIX PROJECT INTL S A S,69.66119125085766,"2013, 2014, 2017",2013-2018
Colombia,Cattle meat,2014,RED CARNICA S A S,51.47992187816125,"2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2014,SOC DE COMERCIALIZACION INTL GRUPO TIUNA LTDA,2807.2020654958787,"2013, 2014",2013-2018
Colombia,Cattle meat,2014,VECTRA INTL COLOMBIA S A S,104.37697257287785,2014,2013-2018
Colombia,Cattle meat,2014,VRAM HOLDING S A S,961.999795336808,"2013, 2014",2013-2018
Colombia,Cattle meat,2015,AGROINDUSTRIAS ASAF S A S,678.016609810424,2015,2013-2018
Colombia,Cattle meat,2015,AGROP EL BUFALO S A,1440.9517251868854,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2015,ANGLETON GROUP S A S,430.0273293652896,"2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2015,BASTO BAUTISTA YESID LEONEL EXPS BASTOS,69.54270747288781,"2013, 2015",2013-2018
Colombia,Cattle meat,2015,C I COLANDINA CIAL S A S,4546.659652024486,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2015,C I FORTALEZA ASOCIADOS S A S,2145.153032334275,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2015,C I SOC AGROP EL RANCHO LTDA,101.3768475239868,"2013, 2015",2013-2018
Colombia,Cattle meat,2015,CAMAGUEY S A AGROP CAMAGUEY CURT CAMAGUEY,2364.4573610449243,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2015,CIALZDORA MUNDIORIENTE S A S,206.2076735804461,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2015,DGF INTL S A S,19.858170334269683,"2014, 2015",2013-2018
Colombia,Cattle meat,2015,EXPOGANADOS INTL S A S,6880.971945947737,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2015,EXPOMERX S A S,50.69174480996674,"2014, 2015",2013-2018
Colombia,Cattle meat,2015,FOOD TRADERS WORLDWIDE S A S,289.09354908219694,"2013, 2015, 2016",2013-2018
Colombia,Cattle meat,2015,FRIGORIFICO DEL SINU FRIGOSINU S A,435.1513619033747,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2015,FRIGORIFICO VIJAGUAL S A,24.87210626336296,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2015,GLOBAL EXP IMP S A S,11.155009436522349,"2015, 2017",2013-2018
Colombia,Cattle meat,2015,INVS PASTO VERDE S A S,75.68187639023012,"2013, 2014, 2015",2013-2018
Colombia,Cattle meat,2015,JSC TRADING CORP S A S,239.67720881429713,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2015,MINERVA COLOMBIA S A S,743.2481275348088,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2015,MITONALI S A S,124.48051780026012,"2014, 2015",2013-2018
Colombia,Cattle meat,2015,PROCESADORA DE CARNES DE SANTANDER S A,154.6310102645049,2015,2013-2018
Colombia,Cattle meat,2015,RED CARNICA S A S,4044.620269517234,"2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2015,S C I MANUECABRALES Y CIA S A S,77.32787759266728,"2013, 2015",2013-2018
Colombia,Cattle meat,2015,VARGAS QUINTANA OSCAR,57.78526705593806,"2015, 2016",2013-2018
Colombia,Cattle meat,2016,AGROINVERSIONES BRASIL S A S GRUPO AGB,152.1218157375913,"2013, 2014, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2016,AGROP EL BUFALO S A,3301.223638751126,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2016,ALIMS CARNICOS S A S,758.9275540970428,"2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2016,AMERICAN TRADE S A S,3596.27002196538,2016,2013-2018
Colombia,Cattle meat,2016,ANGLETON GROUP S A S,272.2180218773,"2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2016,ARCOS DORADOS COL S A S,74.26625628426255,2016,2013-2018
Colombia,Cattle meat,2016,CAMAGUEY S A AGROP CAMAGUEY CURT CAMAGUEY,2948.115864682395,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2016,CIALZDORA DERIVADOS CARNICOS S A S,76.70819621985856,"2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2016,EXPOGANADOS INTL S A S,19092.81898149755,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2016,FOOD TRADERS WORLDWIDE S A S,216.8854796753587,"2013, 2015, 2016",2013-2018
Colombia,Cattle meat,2016,FRIGORIFICO DEL SINU FRIGOSINU S A,135.05798715671702,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2016,JSC TRADING CORP S A S,257.3736823171999,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2016,MINERVA COLOMBIA S A S,2218.1966322708495,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2016,OREGON FOODS SAC,140.4979044669208,"2013, 2016",2013-2018
Colombia,Cattle meat,2016,RED CARNICA S A S,13081.141653031036,"2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2016,VARGAS QUINTANA OSCAR,48.16535744268841,"2015, 2016",2013-2018
Colombia,Cattle meat,2017,AGROINVERSIONES BRASIL S A S GRUPO AGB,72.25687181449466,"2013, 2014, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2017,AGROP EL BUFALO S A,2107.0948457091044,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2017,ALIMS CARNICOS S A S,8096.900067627173,"2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2017,ANGLETON GROUP S A S,102.20120442857927,"2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2017,CAMAGUEY S A AGROP CAMAGUEY CURT CAMAGUEY,2108.301457639484,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2017,CIALZDORA DERIVADOS CARNICOS S A S,842.6208926347329,"2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2017,DIST CARNICA DE LA COSTA S A S,52.042614582976405,2017,2013-2018
Colombia,Cattle meat,2017,EXPOGANADOS INTL S A S,27645.200758182433,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2017,FRIGORIFICO DEL SINU FRIGOSINU S A,133.8003399316694,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2017,GLOBAL EXP IMP S A S,55.29220737487364,"2015, 2017",2013-2018
Colombia,Cattle meat,2017,JSC TRADING CORP S A S,116.74203046484703,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2017,MINERVA COLOMBIA S A S,3033.3460899164825,"2013, 2014, 2015, 2016, 2017",2013-2018
Colombia,Cattle meat,2017,MIX PROJECT INTL S A S,89.98767368346601,"2013, 2014, 2017",2013-2018
Colombia,Cattle meat,2017,RED CARNICA S A S,34006.52125819658,"2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2018,AGROINVERSIONES BRASIL S A S GRUPO AGB,672.9746821860566,"2013, 2014, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2018,AGROP EL BUFALO S A,8630.163349787761,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2018,ALIMS CARNICOS S A S,10465.218160283792,"2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2018,C I CG EXPORT E U,140.44809337670705,2018,2013-2018
Colombia,Cattle meat,2018,CAMAGUEY S A AGROP CAMAGUEY CURT CAMAGUEY,1105.4539124792464,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2018,CIALZDORA DERIVADOS CARNICOS S A S,1782.205943765674,"2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2018,CURTIDOS DE COLOMBIA GROUP S A S,109.18883016476292,2018,2013-2018
Colombia,Cattle meat,2018,EXPOGANADOS INTL S A S,23482.394870292792,"2013, 2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2018,RED CARNICA S A S,39202.823684884395,"2014, 2015, 2016, 2017, 2018",2013-2018
Colombia,Cattle meat,2018,SEAFOOD MARKET INTL TRADING S A S,52.553655561944154,2018,2013-2018
Colombia,Cattle meat,2018,SUPERTIENDAS Y DROGUERIAS OLIMPICA S A,57.02191492358436,"2013, 2018",2013-2018
Colombia,Cocoa beans,2017,ASOC DE ORGANIZACIONES PRODUCTORAS DE CACAO DEL NUDO D,38.048460707195254,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2017,CACAO DE COLOMBIA S A S,14.391830262496605,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2017,COLCOCOA S A S,761.2703677104025,"2017, 2018",2017-2022
Colombia,Cocoa beans,2017,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,555.9665810034828,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2017,COMPANIA NACIONAL DE CHOCOLATES SAS,633.1033647131057,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2017,D ORIGENN S A S,9.512115176798812,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2017,FED NAL DE CACAOTEROS,333.0800298768578,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2017,M Y M TRADING S A S,10.181768085245448,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2017,MARIANA COCOA EXPORT LTD,104.63326694478693,"2017, 2018",2017-2022
Colombia,Cocoa beans,2017,SUCESORES DE JOSE JESUS RESTREPO Y CIA S A,1257.60660581251,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2017,SURCACAO S A S,47.83444870416446,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,ASOC DE ORGANIZACIONES PRODUCTORAS DE CACAO DEL NUDO D,70.04446643670688,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,CACAO DE COLOMBIA S A S,14.203369688271527,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,CACAO PACIFICO S A,8.240525463141985,"2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,CAFEXPORT S A R L SUC COL,16.559500728693084,"2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,COLCOCOA S A S,183.4582909923004,"2017, 2018",2017-2022
Colombia,Cocoa beans,2018,COMESTIBLES ITALO SA,45.27573990111335,"2018, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,526.9295232470032,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,COMPANIA NACIONAL DE CHOCOLATES SAS,1389.962663465559,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,D ORIGENN S A S,62.62799351987909,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,FED NAL DE CACAOTEROS,560.8007198686647,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,M Y M TRADING S A S,70.22905420708126,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,MARIANA COCOA EXPORT LTD,50.59682634369179,"2017, 2018",2017-2022
Colombia,Cocoa beans,2018,SUCESORES DE JOSE JESUS RESTREPO Y CIA S A,1928.2776194621151,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2018,SURCACAO S A S,204.52984199518409,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,ASOC DE ORGANIZACIONES PRODUCTORAS DE CACAO DEL NUDO D,5.156855493610847,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,CACAO DE COLOMBIA S A S,6.72860465272888,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,CACAO PACIFICO S A,11.805303626648756,"2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,CAFEXPORT S A R L SUC COL,62.214278880330205,"2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,CIA COL DE CACAO S A S,0.0687397426501046,"2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,194.0188859863173,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,COMPANIA NACIONAL DE CHOCOLATES SAS,331.7448795660294,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,D ORIGENN S A S,9.88271280080554,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,FED NAL DE CACAOTEROS,110.0721250287007,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,M Y M TRADING S A S,11.214201615938064,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,SUCESORES DE JOSE JESUS RESTREPO Y CIA S A,411.36358373732287,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2019,SURCACAO S A S,25.803524595996265,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,ASOC DE ORGANIZACIONES PRODUCTORAS DE CACAO DEL NUDO D,2.38263780227672,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,CACAO DE COLOMBIA S A S,3.2338338870772843,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,CACAO PACIFICO S A,6.543584395860945,"2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,CAFEXPORT S A R L SUC COL,49.58267996475061,"2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,CIA COL DE CACAO S A S,12.703168069494543,"2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,COMESTIBLES ITALO SA,4.36129899984132,"2018, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,481.1387774429381,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,COMPANIA NACIONAL DE CHOCOLATES SAS,359.5376980515967,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,D ORIGENN S A S,5.103112307861334,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,FED NAL DE CACAOTEROS,69.92457720796757,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,M Y M TRADING S A S,23.832728336739155,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,SUCESORES DE JOSE JESUS RESTREPO Y CIA S A,334.3690414515597,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2020,SURCACAO S A S,0.00190509419158586,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,ASOC DE ORGANIZACIONES PRODUCTORAS DE CACAO DEL NUDO D,10.0863118427208,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,CACAO DE COLOMBIA S A S,28.665921651807103,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,CACAO PACIFICO S A,31.979343227300156,"2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,CAFEXPORT S A R L SUC COL,530.9446967930498,"2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,CIA COL DE CACAO S A S,132.07606388166346,"2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,COMESTIBLES ITALO SA,21.314232260995553,"2018, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,2373.2381068872214,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,COMPANIA NACIONAL DE CHOCOLATES SAS,1976.480896053522,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,D ORIGENN S A S,32.611373797941596,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,FED NAL DE CACAOTEROS,93.17890054333826,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,M Y M TRADING S A S,243.91495168209192,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,SUCESORES DE JOSE JESUS RESTREPO Y CIA S A,1128.9912766829343,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2021,SURCACAO S A S,23.27610425243262,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,ASOC DE ORGANIZACIONES PRODUCTORAS DE CACAO DEL NUDO D,33.447233188128855,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,CACAO DE COLOMBIA S A S,79.95401128594438,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,CACAO PACIFICO S A,140.05180595020582,"2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,CAFEXPORT S A R L SUC COL,1075.181379172315,"2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,CIA COL DE CACAO S A S,16.723616594064428,"2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,COMESTIBLES ITALO SA,91.88420307727628,"2018, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,2044.8996184344776,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,COMPANIA NACIONAL DE CHOCOLATES SAS,4691.279923709832,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,D ORIGENN S A S,153.77699930574124,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,FED NAL DE CACAOTEROS,234.3179368227555,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,M Y M TRADING S A S,242.9874596651185,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,SUCESORES DE JOSE JESUS RESTREPO Y CIA S A,1936.9831738284652,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,Cocoa beans,2022,SURCACAO S A S,25.098803784371896,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022
Colombia,"Coffee, green",2012,CARCAFE LTD,2.8347649604211966,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2012,CIA CAFETERA LA MESETA S A,1.350088779001649,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2012,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,8.806616838432895,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2012,LOUIS DREYFUS,3.419910444359234,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2012,SKN CARIBECAFE LTD,2.34736559003814,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2012,UNKNOWN,18.19504452733453,"2012, 2013, 2014, 2015, 2016",2012-2021
Colombia,"Coffee, green",2013,CARCAFE LTD,10.71777056704256,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2013,CIA CAFETERA LA MESETA S A,5.045377241906597,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2013,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,35.364039050248444,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2013,LOUIS DREYFUS,9.785387770001403,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2013,OLAM,7.311009615789327,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2013,SKN CARIBECAFE LTD,7.780911506791721,"2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",2012-2021
Colombia,"Coffee, green",2013,UNKNOWN,21.43015238753311,"2012, 2013, 2014, 2015, 2016",2012-2021
